FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2022 ORDINANCE (AMOUNT $)
GRANTS,G059,OPERATION LEGEND,57,CPD,281J,Operation Legend,140,PROFESSIONAL AND TECHNICAL SERVICES,3500000.00
GRANTS,G060,SEXUAL ASSAULT KIT INITIATIVE (SAKI),57,CPD,281L,Sexual Assault Kit Initiative,140,PROFESSIONAL AND TECHNICAL SERVICES,947000.00
GRANTS,G061,JUVENILE JUSTICE SYSTEM ENHANCEMENTS,57,CPD,281K,Juvenile Justice Sys Enhance,140,PROFESSIONAL AND TECHNICAL SERVICES,500000.00
GRANTS,G092,UASI,57,CPD,280V,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,8100000.00
GRANTS,G169,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,13451000.00
GRANTS,G170,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,991,MATCHING AND SUPPLEMENTAL GRANTS,5374000.00
GRANTS,G171,PORT SECURITY,57,CPD,280N,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,1200000.00
GRANTS,G172,PORT SECURITY,57,CPD,280N,Port Security,991,MATCHING AND SUPPLEMENTAL GRANTS,300000.00
GRANTS,G173,PORT SECURITY,57,CPD,280N,Port Security,451,VEHICLES - POLICE AND FIRE,97000.00
GRANTS,G174,PORT SECURITY,57,CPD,280N,Port Security,451,VEHICLES - POLICE AND FIRE,33000.00
GRANTS,G178,VIOLENCE AGAINST WOMEN DOMESTIC VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,5,SALARIES AND WAGES - ON PAYROLL,58253.00
GRANTS,G178,VIOLENCE AGAINST WOMEN DOMESTIC VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,15,SCHEDULE SALARY ADJUSTMENTS,1359.00
GRANTS,G178,VIOLENCE AGAINST WOMEN DOMESTIC VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,44,FRINGE BENEFITS,40388.00
GRANTS,G179,VIOLENCE AGAINST WOMEN DOMESTIC VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,991,MATCHING AND SUPPLEMENTAL GRANTS,37000.00
GRANTS,G181,PAUL COVERDELL FORENSIC SCI IMPROVEMT,57,CPD,280A,Coverdell Forensic Science,140,PROFESSIONAL AND TECHNICAL SERVICES,250000.00
GRANTS,G188,UASI,57,CPD,280V,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,8600000.00
GRANTS,G195,LOCAL ALCOHOL PROGRAM,57,CPD,2995,Local Alcohol Program,20,OVERTIME,502000.00
GRANTS,G196,INJURY PREVENTION PEDESTRIAN SAFETY,57,CPD,2987,INJURY PREVENTION,20,OVERTIME,130000.00
GRANTS,G197,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CPD,2996,Edward Byrne Memorial JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,2251000.00
GRANTS,G198,VIOLENCE AGAINST WOMEN SEXUAL ASSAULT,57,CPD,2842,VIOLENCE AGAINST WOMEN - SAP,140,PROFESSIONAL AND TECHNICAL SERVICES,71000.00
GRANTS,G199,SUSTAINED TRAFFIC ENFORCEMENT PROGRAM,57,CPD,2968,STEP,20,OVERTIME,790000.00
GRANTS,G212,EDWARD BYRNE MEMORIAL JAG,57,CPD,2996,Edward Byrne Memorial JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,2318000.00
GRANTS,G214,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,9375000.00
GRANTS,G215,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,991,MATCHING AND SUPPLEMENTAL GRANTS,5374000.00
GRANTS,G227,VIOLENCE AGAINST WOMEN - SEXUAL ASSAULT,57,CPD,2842,VIOLENCE AGAINST WOMEN - SAP,991,MATCHING AND SUPPLEMENTAL GRANTS,18000.00
GRANTS,G235,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,9845000.00
GRANTS,G236,BJA BODY WORN CAMERAS,57,CPD,280H,Body Worn Cameras,140,PROFESSIONAL AND TECHNICAL SERVICES,700000.00
GRANTS,G237,BJA BODY WORN CAMERAS,57,CPD,280H,Body Worn Cameras,991,MATCHING AND SUPPLEMENTAL GRANTS,700000.00
GRANTS,G238,LAW ENFORCEMENT MENTAL HEALTH AND WELLNS,57,CPD,281E,Mental Health and Wellness,140,PROFESSIONAL AND TECHNICAL SERVICES,125000.00
GRANTS,G239,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,20,OVERTIME,634000.00
GRANTS,G239,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,4504000.00
GRANTS,G260,CONNECT AND PROTECT,57,CPD,280L,Connect and Protect,140,PROFESSIONAL AND TECHNICAL SERVICES,650000.00
GRANTS,G261,CONNECT AND PROTECT,57,CPD,280L,Connect and Protect,991,MATCHING AND SUPPLEMENTAL GRANTS,217000.00
GRANTS,G275,SMART POLICING INITIATIVE,57,CPD,2982,SMART POLICING INNOVATION,140,PROFESSIONAL AND TECHNICAL SERVICES,500000.00
GRANTS,G277,BULLETPROOF VESTS PARTNERSHIP - BJA,57,CPD,2808,BULLETPROOF VESTS,140,PROFESSIONAL AND TECHNICAL SERVICES,380000.00
GRANTS,G278,BULLETPROOF VESTS PARTNERSHIP - BJA,57,CPD,2808,BULLETPROOF VESTS,991,MATCHING AND SUPPLEMENTAL GRANTS,380000.00
GRANTS,G290,LOCAL LAW ENFORCEMENT CRIME GUN INTEL,57,CPD,280R,Gun Intelligence Integration,140,PROFESSIONAL AND TECHNICAL SERVICES,700000.00
GRANTS,G291,COMMUNITY POLICING DEVELOPMENT,57,CPD,2909,Community Policing Development,140,PROFESSIONAL AND TECHNICAL SERVICES,125000.00
GRANTS,G292,COMMUNITY POLICING DEVELOPMENT,57,CPD,2909,Community Policing Development,140,PROFESSIONAL AND TECHNICAL SERVICES,125000.00
GRANTS,G293,SMART POLICING INITIATIVE,57,CPD,2982,SMART POLICING INNOVATION,140,PROFESSIONAL AND TECHNICAL SERVICES,500000.00
GRANTS,G294,LAW ENFORCEMENT MENTAL HEALTH,57,CPD,281E,Mental Health and Wellness,140,PROFESSIONAL AND TECHNICAL SERVICES,125000.00
GRANTS,G295,BULLETPROOF VESTS PARTNERSHIP - BJA,57,CPD,2808,BULLETPROOF VESTS,140,PROFESSIONAL AND TECHNICAL SERVICES,760000.00
GRANTS,G296,CONNECT AND PROTECT,57,CPD,280L,Connect and Protect,140,PROFESSIONAL AND TECHNICAL SERVICES,650000.00
GRANTS,G304,CONNECT AND PROTECT,57,CPD,280L,Connect and Protect,140,PROFESSIONAL AND TECHNICAL SERVICES,217000.00
GRANTS,0P87,CPD - PRIVATE GRANTS,58,OEMC,2903,OEMC - Private Grants,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,0U94,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,435000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,UASI,6,SALARY PROVISION,374000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,1219000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,UASI,229,TRANSPORTATION AND EXPENSE ALLOWANCE,6000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,UASI,421,MACHINERY AND EQUIPMENT,2837000.00
GRANTS,0V44,WRIGLEY FIELD CAMERAS,58,OEMC,2899,Wrigley Field Cameras,140,PROFESSIONAL AND TECHNICAL SERVICES,125000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,58,OEMC,2811,UASI,6,SALARY PROVISION,1559000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,58,OEMC,2811,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,484000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,58,OEMC,2811,UASI,229,TRANSPORTATION AND EXPENSE ALLOWANCE,50000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,58,OEMC,2811,UASI,340,MATERIAL AND SUPPLIES,3000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,58,OEMC,2811,UASI,421,MACHINERY AND EQUIPMENT,3455000.00
GRANTS,0V63,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,1305000.00
GRANTS,0V72,COMPLEX COORDINATED TERRORIST ATTACK,58,OEMC,2900,Complex Coor. Terrorist Attack,140,PROFESSIONAL AND TECHNICAL SERVICES,43000.00
GRANTS,0W59,UASI,58,OEMC,2811,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,2109800.00
GRANTS,0W95,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,612000.00
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,UASI,6,SALARY PROVISION,2038761.00
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,11796239.00
GRANTS,0W99,HAZARDOUS MATERIALS EMERGENCY PREP,58,OEMC,2825,HAZARDOUS MATERIALS EMERG PREP,140,PROFESSIONAL AND TECHNICAL SERVICES,84000.00
GRANTS,G021,PORT SECURITY (OEMC),58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,113000.00
GRANTS,G029,EMERGENCY MANAGEMENT ASSISTANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,625000.00
GRANTS,G030,PREPAREDNESS AND RESPONSE,58,OEMC,2902,Preparedness and Response,140,PROFESSIONAL AND TECHNICAL SERVICES,1213000.00
GRANTS,G062,PORT SECURITY 2020 MATCH,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,38000.00
GRANTS,G066,PORT SECURITY MATCH,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,204000.00
GRANTS,G092,UASI,58,OEMC,2811,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,2500000.00
GRANTS,G182,PORT SECURITY GRANT,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,1200000.00
GRANTS,G183,PORT SECURITY GRANT,58,OEMC,2831,PORT SECURITY,991,MATCHING AND SUPPLEMENTAL GRANTS,300000.00
GRANTS,G188,UASI,58,OEMC,2811,UASI,5,SALARIES AND WAGES - ON PAYROLL,1512180.00
GRANTS,G188,UASI,58,OEMC,2811,UASI,15,SCHEDULE SALARY ADJUSTMENTS,9677.00
GRANTS,G188,UASI,58,OEMC,2811,UASI,44,FRINGE BENEFITS,706189.00
GRANTS,G188,UASI,58,OEMC,2811,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,771954.00
GRANTS,G244,EMERGENCY MANAGEMENT ASSITANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,625000.00
GRANTS,G245,EMERGENCY MANAGEMENT ASSITANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,625000.00
GRANTS,G246,PREPAREDNESS AND RESPONSE PROGRAM,58,OEMC,2902,Preparedness and Response,140,PROFESSIONAL AND TECHNICAL SERVICES,1500000.00
GRANTS,G247,REGIONAL CATASTROPHIC PREPAREDNESS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000.00
GRANTS,G259,HAZARDOUS MATERIALS EMERGENCY PREPARED,58,OEMC,2825,HAZARDOUS MATERIALS EMERG PREP,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,G274,PORT SECURITY GRANT,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,1200000.00
GRANTS,G305,Regional Catastrophic Preparedness,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000.00
GRANTS,0P87,CPD - PRIVATE GRANTS,59,CFD,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,20,OVERTIME,24000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,162,REPAIR/MAINT EQUIPMENT,109000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,229,TRANSPORTATION AND EXPENSE ALLOWANCE,10000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,340,MATERIAL AND SUPPLIES,5000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,421,MACHINERY AND EQUIPMENT,246000.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,5,SALARIES AND WAGES - ON PAYROLL,151535.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,6,SALARY PROVISION,497874.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,20,OVERTIME,264000.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,44,FRINGE BENEFITS,72956.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,140,PROFESSIONAL AND TECHNICAL SERVICES,6640635.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,181,MOBILE COMMUNICATION SERVICES,4000.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,340,MATERIAL AND SUPPLIES,34000.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,421,MACHINERY AND EQUIPMENT,3863000.00
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,801,INDIRECT COSTS,325000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,1034000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,59,CFD,2825,UASI,162,REPAIR/MAINT EQUIPMENT,402000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,59,CFD,2825,UASI,229,TRANSPORTATION AND EXPENSE ALLOWANCE,25000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,59,CFD,2825,UASI,340,MATERIAL AND SUPPLIES,15000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,59,CFD,2825,UASI,421,MACHINERY AND EQUIPMENT,1208000.00
GRANTS,0V72,COMPLEX COORDINATED TERRORIST ATTACK,59,CFD,2808,COMPLEX COORD TERRORIST ATTACK,140,PROFESSIONAL AND TECHNICAL SERVICES,200000.00
GRANTS,0W59,UASI,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,9302150.00
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,5946000.00
GRANTS,0Z88,PORT SECURITY,59,CFD,2824,Port Security,20,OVERTIME,67000.00
GRANTS,0Z88,PORT SECURITY,59,CFD,2824,Port Security,421,MACHINERY AND EQUIPMENT,587000.00
GRANTS,0Z89,PORT SECURITY,59,CFD,2824,Port Security,20,OVERTIME,61000.00
GRANTS,0Z89,PORT SECURITY,59,CFD,2824,Port Security,421,MACHINERY AND EQUIPMENT,196000.00
GRANTS,0Z91,PORT SECURITY,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,558000.00
GRANTS,0Z91,PORT SECURITY,59,CFD,2824,Port Security,421,MACHINERY AND EQUIPMENT,119000.00
GRANTS,G022,PORT SECURITY (CFD),59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,765000.00
GRANTS,G031,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,5,SALARIES AND WAGES - ON PAYROLL,1057127.00
GRANTS,G031,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,15,SCHEDULE SALARY ADJUSTMENTS,1182.00
GRANTS,G031,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,44,FRINGE BENEFITS,511918.00
GRANTS,G031,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,1709773.00
GRANTS,G048,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,750000.00
GRANTS,G049,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,250000.00
GRANTS,G065,PORT SECURITY 2020 MATCH,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,255000.00
GRANTS,G092,UASI,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,7000000.00
GRANTS,G184,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,750000.00
GRANTS,G185,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,991,MATCHING AND SUPPLEMENTAL GRANTS,250000.00
GRANTS,G186,PORT SECURITY 2021- FEDERAL,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,1200000.00
GRANTS,G187,PORT SECURITY 2021-CITY MATCH,59,CFD,2824,Port Security,991,MATCHING AND SUPPLEMENTAL GRANTS,300000.00
GRANTS,G188,UASI,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,8400000.00
GRANTS,G191,PORT SECURITY GRANT,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,315000.00
GRANTS,G272,FIRE ACADEMY TRAINING,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,3280000.00
GRANTS,G298,MENTAL HEALTH AWARENESS TRAINING (MHAT),59,CFD,2827,Mental Health Awareness,140,PROFESSIONAL AND TECHNICAL SERVICES,548000.00
GRANTS,G299,MENTAL HEALTH AWARENESS TRAINING (MHAT),59,CFD,2827,Mental Health Awareness,140,PROFESSIONAL AND TECHNICAL SERVICES,548000.00
GRANTS,G302,MOBILE INTEGRATED HEATH UNIT,59,CFD,2828,Mobile Integrated Heath Unit,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,G306,SECURING THE CITY,59,CFD,2823,Securing the City,140,PROFESSIONAL AND TECHNICAL SERVICES,650000.00
GRANTS,G323,Capital Construction Grant,59,CFD,2829,Capital Construction Grant,140,PROFESSIONAL AND TECHNICAL SERVICES,3000000.00
GRANTS,033C,CDBG - CARES ACT,70,BACP,2802,Bus. Assist (Outdoor Dining),140,PROFESSIONAL AND TECHNICAL SERVICES,2000000.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,5,SALARIES AND WAGES - ON PAYROLL,744310.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,15,SCHEDULE SALARY ADJUSTMENTS,11720.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,44,FRINGE BENEFITS,370336.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,138,IT MAINTENANCE,17259.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,140,PROFESSIONAL AND TECHNICAL SERVICES,25978.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,446,PURCHASE - DATA HARDWARE,140434.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,9046,OPERATIONS AND MAINTENANCE RESERVE,4724438.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,9470,REIMBURSEMENT - BACP,534525.00
GRANTS,G050,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,6,SALARY PROVISION,333000.00
GRANTS,GA00,CORONAVIRUS LOCAL FISCAL RECOVERY FUND,70,BACP,290H,ARP Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,46000000.00
GRANTS,G276,STATE URBAN FORESTRY RESILIENCE,81,DSS,2800,TREE PLANTING,140,PROFESSIONAL AND TECHNICAL SERVICES,50000.00
GRANTS,033C,CDBG - CARES ACT,84,CDOT,280J,Shared Streets,140,PROFESSIONAL AND TECHNICAL SERVICES,500000.00
GRANTS,033C,CDBG - CARES ACT,84,CDOT,280V,PUBLIC SPACE ACTIVATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,3600000.00
GRANTS,034C,Ryan White HIV Care Act Part A,84,CDOT,290G,Infrastructure Imprvmt - COVID,140,PROFESSIONAL AND TECHNICAL SERVICES,15880000.00
GRANTS,0G01,CDOT - PRIVATE GRANTS,84,CDOT,2901,CDOT - Private Grants,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1000000.00
GRANTS,0L98,IDOT TRANSPORTATION FUNDS,84,CDOT,280E,IDOT Transportation Funds,140,PROFESSIONAL AND TECHNICAL SERVICES,70335000.00
GRANTS,0L98,IDOT TRANSPORTATION FUNDS,84,CDOT,280E,IDOT Transportation Funds,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,150635000.00
GRANTS,0L99,NATIONAL PRIORITY SAFETY,84,CDOT,280G,National Priority Safety,140,PROFESSIONAL AND TECHNICAL SERVICES,489000.00
GRANTS,0W00,CHICAGO METROPOLITAN AGENCY FOR PLANNING,84,CDOT,2968,CMAP LOCAL ASSISTANCE PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,0W01,CTA INFRASTRUCTURE IMPROVEMENT,84,CDOT,2996,CTA Infrastructure Improvement,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1508000.00
GRANTS,0W02,CMAQ,84,CDOT,2805,CMAQ,140,PROFESSIONAL AND TECHNICAL SERVICES,161589000.00
GRANTS,0W02,CMAQ,84,CDOT,2805,CMAQ,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,16623000.00
GRANTS,0W03,COOK COUNTY HIGHWAY PROGRAM,84,CDOT,2873,COOK COUNTY HIGHWAY PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,7083000.00
GRANTS,0W03,COOK COUNTY HIGHWAY PROGRAM,84,CDOT,2873,COOK COUNTY HIGHWAY PROGRAM,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,25010000.00
GRANTS,0W04,CUBS FUND FOR NEIGHBORHOOD IMPROVEMENTS,84,CDOT,2995,Cubs Fund for Neighborhood Imp,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,250000.00
GRANTS,0W05,HIGH PRIORITY PROJECT PROGRAM,84,CDOT,2869,High Priority Project Program,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,920000.00
GRANTS,0W06,HIGHWAY SAFETY IMPROVEMENT PROGRAM,84,CDOT,2925,HIGHWAY SAFETY IMPROVEMENT PGM,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,2633000.00
GRANTS,0W11,ILLINOIS TRANSPORTATION ENHANCEMENT,84,CDOT,2993,IL Transportation Enhancement,140,PROFESSIONAL AND TECHNICAL SERVICES,2304000.00
GRANTS,0W12,ISBP,84,CDOT,2906,ISPB,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,12260000.00
GRANTS,0W15,STATE PLANNING AND RESEARCH,84,CDOT,2981,State Planning and Research,140,PROFESSIONAL AND TECHNICAL SERVICES,2920000.00
GRANTS,0W16,STP,84,CDOT,2820,STP,140,PROFESSIONAL AND TECHNICAL SERVICES,6720000.00
GRANTS,0W16,STP,84,CDOT,2820,STP,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,151553000.00
GRANTS,0W18,TRANSPORTATION ALTERNATIVE,84,CDOT,2994,Transportation Alternatives,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,23731000.00
GRANTS,0W20,TRANSPORTATION PLANNING,84,CDOT,280P,Transportation Planning,140,PROFESSIONAL AND TECHNICAL SERVICES,1234000.00
GRANTS,0W20,TRANSPORTATION PLANNING,84,CDOT,280P,Transportation Planning,991,MATCHING AND SUPPLEMENTAL GRANTS,670000.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Unified Work Program,5,SALARIES AND WAGES - ON PAYROLL,238652.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Unified Work Program,15,SCHEDULE SALARY ADJUSTMENTS,1572.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Unified Work Program,44,FRINGE BENEFITS,118798.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Unified Work Program,140,PROFESSIONAL AND TECHNICAL SERVICES,573978.00
GRANTS,0W23,ILLINOIS COMPETITIVE FREIGHT PROGRAM,84,CDOT,280L,IL Competitive Freight Pgm,140,PROFESSIONAL AND TECHNICAL SERVICES,45136000.00
GRANTS,0W24,DCEO GRANT,84,CDOT,280M,DCEO,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,171315000.00
GRANTS,0W27,CITY COLLEGES INFRASTRUCTURE,84,CDOT,290A,City Colleges Infrastructure,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,268000.00
GRANTS,0W32,REBUILD ILLINOIS,84,CDOT,280Q,Rebuild Illinois,140,PROFESSIONAL AND TECHNICAL SERVICES,84196000.00
GRANTS,0W32,REBUILD ILLINOIS,84,CDOT,280Q,Rebuild Illinois,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,93436000.00
GRANTS,G083,DIESEL EMISSIONS REDUCTION ACT (DERA),84,CDOT,280R,Diesel Emissions Reduction Act,450,VEHICLES,592000.00
GRANTS,G205,INVESTMNTS FOR PUBLIC WORKS - ECON DEV,84,CDOT,290D,Investments for Public Works,140,PROFESSIONAL AND TECHNICAL SERVICES,7600000.00
GRANTS,G252,ILLINOIS MULTI-MODAL TRANSPORTATION BOND,84,CDOT,290C,Illinois Multi-Modal Trans,140,PROFESSIONAL AND TECHNICAL SERVICES,2000000.00
GRANTS,G310,TREE PLANTING,84,CDOT,290F,Tree Planting,140,PROFESSIONAL AND TECHNICAL SERVICES,40000.00
GRANTS,G311,FEDERAL LANDS TRANSPORTATION PROGRAM,84,CDOT,290E,Federal Lands Transportation,140,PROFESSIONAL AND TECHNICAL SERVICES,264000.00
