FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2023 ORDINANCE (AMOUNT $)
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,54,Department of Planning and Development,290H,American Rescue Plan Fiscal Recovery,0340,Material and Supplies,18150.00
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,54,Department of Planning and Development,290H,American Rescue Plan Fiscal Recovery,0446,"For the Purchase of Data Processing, Office Automation and Data Communication Hardware",30000.00
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,54,Department of Planning and Development,290H,American Rescue Plan Fiscal Recovery,9103,Rehabilitation Loans and Grants,38552090.00
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0020,Overtime,1056000.00
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,For Professional and Technical Services and Other Third Party Benefit Agreements,28000.00
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0340,Material and Supplies,4519000.00
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0421,Machinery and Equipment,80000.00
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0450,Vehicles,55000.00
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0801,Indirect Costs,299000.00
GRANTS,0191,Asset Forfeiture - State,57,Chicago Police Department,2817,Asset Forfeiture - State,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,2113000.00
GRANTS,0B17,Asset Forfeiture - Federal,57,Chicago Police Department,2816,Asset Forfeiture - Federal,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,1173000.00
GRANTS,0N00,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,57,Chicago Police Department,280E,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,697000.00
GRANTS,0N74,Cops Hiring Program,57,Chicago Police Department,2983,COPS Hiring Program,0006,Salary Provision,796000.00
GRANTS,0N74,Cops Hiring Program,57,Chicago Police Department,2983,COPS Hiring Program,0991,To Provide for Matching and Supplementary Grant Funds Currently in Effect as Well as New Grants,9960000.00
GRANTS,0P87,CPD - Private Grants,57,Chicago Police Department,2854,CPD - Private Grants,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,113000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0135,For Delegate Agencies,341000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,For Professional and Technical Services and Other Third Party Benefit Agreements,511000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0149,For Software Maintenance and Licensing,346000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0229,Transportation and Expense Allowance,1000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0340,Material and Supplies,13000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0421,Machinery and Equipment,64000.00
GRANTS,0V50,Edward Byrne Memorial Justice Assistance,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0801,Indirect Costs,4000.00
GRANTS,0V75,First Responders Comprehensive Addiction and Recovery,57,Chicago Police Department,280Q,First Responders Comprehensive Addiction and Recovery,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,877000.00
GRANTS,0V89,Justice and Mental Health Collaboration,57,Chicago Police Department,2935,Justice and Mental Health Collaboration,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,251000.00
GRANTS,0V99,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0006,Salary Provision,419000.00
GRANTS,0V99,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0135,For Delegate Agencies,590000.00
GRANTS,0V99,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,For Professional and Technical Services and Other Third Party Benefit Agreements,782000.00
GRANTS,0V99,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0229,Transportation and Expense Allowance,26000.00
GRANTS,0V99,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0340,Material and Supplies,108000.00
GRANTS,0V99,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0801,Indirect Costs,96000.00
GRANTS,0W49,Chicago Southside Early Diversion Program,57,Chicago Police Department,280W,Chicago Southside Early Diversion Program,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,134000.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0005,Salaries and Wages - on Payroll,75904.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0020,Overtime,229102.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0044,Fringe Benefits,51052.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,54000.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0157,Rental of Equipment and Services,39988.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0229,Transportation and Expense Allowance,2500.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0340,Material and Supplies,56000.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0421,Machinery and Equipment,106000.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0450,Vehicles,70000.00
GRANTS,0W50,Motor Vehicle Theft Prevention,57,Chicago Police Department,2945,Motor Vehicle Theft Prevention,0801,Indirect Costs,29454.00
GRANTS,0W53,Law Enforcement-Based Victim Specialist Program,57,Chicago Police Department,280Z,Crime Victim Assistance,0005,Salaries and Wages - on Payroll,129086.00
GRANTS,0W53,Law Enforcement-Based Victim Specialist Program,57,Chicago Police Department,280Z,Crime Victim Assistance,0015,Schedule Salary Adjustments,4235.00
GRANTS,0W53,Law Enforcement-Based Victim Specialist Program,57,Chicago Police Department,280Z,Crime Victim Assistance,0044,Fringe Benefits,108679.00
GRANTS,0W54,Law Enforcement Mental Health and Wellness,57,Chicago Police Department,281E,Law Enforcement Mental Health and Wellness,9254,Violence Reduction Program,17000.00
GRANTS,0W59,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0005,Salaries and Wages - on Payroll,64597.00
GRANTS,0W59,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0015,Schedule Salary Adjustments,918.00
GRANTS,0W59,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0044,Fringe Benefits,49580.00
GRANTS,0W59,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0451,For Purchase of Vehicles for Use by the Police and Fire Departments,5250905.00
GRANTS,0W96,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0006,Salary Provision,872440.00
GRANTS,0W96,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,1560710.00
GRANTS,0W96,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0169,Technical Meeting Costs,10000.00
GRANTS,0W96,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0270,Local Transportation,10922.00
GRANTS,0W96,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0340,Material and Supplies,490370.00
GRANTS,0W96,Urban Areas Security Initiative,57,Chicago Police Department,280V,Urban Areas Security Initiative,0451,For Purchase of Vehicles for Use by the Police and Fire Departments,567558.00
GRANTS,0Z73,Port Security,57,Chicago Police Department,280N,Port Security,0020,Overtime,1291000.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0005,Salaries and Wages - on Payroll,501725.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0044,Fringe Benefits,327325.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,For Professional and Technical Services and Other Third Party Benefit Agreements,487950.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0229,Transportation and Expense Allowance,25000.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0340,Material and Supplies,110000.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0421,Machinery and Equipment,100000.00
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0801,Indirect Costs,100000.00
GRANTS,G018,Transit Security,57,Chicago Police Department,2921,Transit Security,0006,Salary Provision,1037000.00
GRANTS,G019,COPS Hiring Program,57,Chicago Police Department,2983,COPS Hiring Program,0006,Salary Provision,2583000.00
GRANTS,G059,Operation Legend,57,Chicago Police Department,281J,Operation Legend,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,3500000.00
