FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2020 ORDINANCE (AMOUNT $)
GRANTS,0Z92,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,236000.00
GRANTS,0Z93,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,37000.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,3,SCHEDULED WAGE ADJUSTMENTS,19574.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,5,SALARIES AND WAGES - ON PAYROLL,500918.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,15,SCHEDULE SALARY ADJUSTMENTS,3662.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,44,FRINGE BENEFITS,228761.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,138,IT MAINTENANCE,17259.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,140,PROFESSIONAL AND TECHNICAL SERVICES,25978.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,446,PURCHASE - DATA HARDWARE,155323.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,9046,OPERATIONS AND MAINTENANCE RESERVE,5371000.00
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,9470,REIMBURSEMENT - BACP,534525.00
GRANTS,0W65,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,6,SALARY PROVISION,333000.00
GRANTS,0Z42,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,6,SALARY PROVISION,333000.00
GRANTS,0L98,IDOT TRANSPORTATION FUNDS,84,CDOT,280E,IDOT Transportation Funds,140,PROFESSIONAL AND TECHNICAL SERVICES,79600000.00
GRANTS,0L99,NATIONAL PRIORITY SAFETY,84,CDOT,280G,National Priority Safety,140,PROFESSIONAL AND TECHNICAL SERVICES,1033000.00
GRANTS,0M07,CDOT - PRIVATE GRANTS,84,CDOT,2901,CDOT - Private Grants,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1000000.00
GRANTS,0W00,CHICAGO METROPOLITAN AGENCY FOR PLANNING,84,CDOT,2968,CMAP LOCAL ASSISTANCE PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,200000.00
GRANTS,0W01,CTA INFRASTRUCTURE IMPROVEMENT,84,CDOT,2996,CTA Infrastructure Improvement,140,PROFESSIONAL AND TECHNICAL SERVICES,1685000.00
GRANTS,0W02,CMAQ,84,CDOT,2805,CMAQ,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,26052000.00
GRANTS,0W03,COOK COUNTY HIGHWAY PROGRAM,84,CDOT,2873,COOK COUNTY HIGHWAY PROGRAM,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,6000000.00
GRANTS,0W04,CUBS FUND FOR NEIGHBORHOOD IMPROVEMENTS,84,CDOT,2995,Cubs Fund for Neighborhood Imp,140,PROFESSIONAL AND TECHNICAL SERVICES,250000.00
GRANTS,0W05,HIGH PRIORITY PROJECT PROGRAM,84,CDOT,2869,High Priority Project Program,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1003000.00
GRANTS,0W06,HIGHWAY SAFETY IMPROVEMENT PROGRAM,84,CDOT,2925,HIGHWAY SAFETY IMPROVEMENT PGM,140,PROFESSIONAL AND TECHNICAL SERVICES,2633000.00
GRANTS,0W11,ILLINOIS TRANSPORTATION ENHANCEMENT,84,CDOT,2993,IL Transportation Enhancement,140,PROFESSIONAL AND TECHNICAL SERVICES,2304000.00
GRANTS,0W12,ISBP,84,CDOT,2906,ISPB,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,12260000.00
GRANTS,0W15,STATE PLANNING AND RESEARCH,84,CDOT,2981,State Planning and Research,140,PROFESSIONAL AND TECHNICAL SERVICES,3000000.00
GRANTS,0W16,STP,84,CDOT,2820,STP,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,97000000.00
GRANTS,0W18,TRANSPORTATION ALTERNATIVE,84,CDOT,2994,Transportation Alternatives,140,PROFESSIONAL AND TECHNICAL SERVICES,28898000.00
GRANTS,0W20,TRANSPORTATION PLANNING,84,CDOT,280P,Transportation Planning,140,PROFESSIONAL AND TECHNICAL SERVICES,875000.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,3,SCHEDULED WAGE ADJUSTMENTS,9035.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,5,SALARIES AND WAGES - ON PAYROLL,233696.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,15,SCHEDULE SALARY ADJUSTMENTS,3018.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,44,FRINGE BENEFITS,105597.00
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,140,PROFESSIONAL AND TECHNICAL SERVICES,848654.00
GRANTS,0W23,ILLINOIS COMPETITIVE FREIGHT PROGRAM,84,CDOT,280L,Ill Competitive Freight Pgm,140,PROFESSIONAL AND TECHNICAL SERVICES,7200000.00
GRANTS,0W24,DCEO GRANT,84,CDOT,280M,DCEO,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,8000000.00
GRANTS,0623,AIP-MIDWAY,85,AVIATION,2805,AIP-MIDWAY,140,PROFESSIONAL AND TECHNICAL SERVICES,33906000.00
GRANTS,0623,AIP-MIDWAY,85,AVIATION,2807,MIDWAY TSA,140,PROFESSIONAL AND TECHNICAL SERVICES,5526000.00
GRANTS,0623,AIP-MIDWAY,85,AVIATION,2824,Midway - AIP - Noise Program,140,PROFESSIONAL AND TECHNICAL SERVICES,25000000.00
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2800,O'HARE - FAA (MOA) - PHASE II,140,PROFESSIONAL AND TECHNICAL SERVICES,7600000.00
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2810,AIP-O'HARE,140,PROFESSIONAL AND TECHNICAL SERVICES,70218000.00
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2811,O'HARE TRANS SEC ADM,140,PROFESSIONAL AND TECHNICAL SERVICES,51306000.00
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2813,O'HARE - AIP - NOISE PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,21418000.00
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2815,TSA EXPLOSIVES DETECT CANINE,140,PROFESSIONAL AND TECHNICAL SERVICES,1263000.00
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2825,AIP - Letter of Intent (LOI),140,PROFESSIONAL AND TECHNICAL SERVICES,65000000.00
GRANTS,0J63,CDBG - DISASTER RECOVERY,88,DWM,2880,CDBG - Disaster Recovery,140,PROFESSIONAL AND TECHNICAL SERVICES,7938000.00
GRANTS,0L69,ALBANY PARK FLOOD CONTROL,88,DWM,2809,Albany Park Flood Control,140,PROFESSIONAL AND TECHNICAL SERVICES,3704000.00
GRANTS,0J66,WOODSON BRANCH CONSTRUCTION,91,CPL,2846,Woodson Branch Construction,140,PROFESSIONAL AND TECHNICAL SERVICES,832000.00
GRANTS,0J84,INDEPENDENCE BRANCH CONSTRUCTION,91,CPL,2843,INDEPENDENCE BRANCH - CAPITAL,140,PROFESSIONAL AND TECHNICAL SERVICES,500000.00
GRANTS,0W66,PROJECT NEXT GENERATION,91,CPL,2849,Project Next Generation,140,PROFESSIONAL AND TECHNICAL SERVICES,40000.00
GRANTS,0W73,LEGLER LIBRARY BRANCH RENOVATION,91,CPL,2853,Legler Library Branch Renovatn,140,PROFESSIONAL AND TECHNICAL SERVICES,4000000.00
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,3,SCHEDULED WAGE ADJUSTMENTS,2993.00
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,5,SALARIES AND WAGES - ON PAYROLL,4966439.00
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,15,SCHEDULE SALARY ADJUSTMENTS,16708.00
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,44,FRINGE BENEFITS,2316860.00
GRANTS,0Z58,LIVE AND LEARN CONSTRUCTION,91,CPL,2852,Live and Learn Construction,140,PROFESSIONAL AND TECHNICAL SERVICES,125000.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,3,SCHEDULED WAGE ADJUSTMENTS,6002.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,5,SALARIES AND WAGES - ON PAYROLL,160056.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,15,SCHEDULE SALARY ADJUSTMENTS,1572.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,39,STUDENT AS TRAINEES,3472.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,44,FRINGE BENEFITS,70152.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,140,PROFESSIONAL AND TECHNICAL SERVICES,1449962.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,152,ADVERTISING,30000.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,157,RENTAL EQUIPMENT AND SERVICES,20000.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,159,LEASE/PURCHASE EQUIPMENT,8600.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,169,TECHNICAL MEETING COSTS,30000.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,190,TELEPHONE - CENTREX BILLINGS,1650.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,245,REIMBURSEMENT TO TRAVELERS,20000.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,270,LOCAL TRANSPORTATION,150.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,348,BOOKS AND RELATED MATERIAL,1630.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,350,STATIONERY AND OFFICE SUPPLIES,3500.00
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,9438,REIMBURSEMENT - DAIS,5000.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,3,SCHEDULED WAGE ADJUSTMENTS,11668.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,5,SALARIES AND WAGES - ON PAYROLL,301814.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,44,FRINGE BENEFITS,136376.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,139,IT DEVELOPMENT,300000.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,140,PROFESSIONAL AND TECHNICAL SERVICES,205980.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,169,TECHNICAL MEETING COSTS,27000.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,245,REIMBURSEMENT TO TRAVELERS,27000.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,270,LOCAL TRANSPORTATION,100.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,340,MATERIAL AND SUPPLIES,1800.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,350,STATIONERY AND OFFICE SUPPLIES,1800.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,801,INDIRECT COSTS,212350.00
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,9103,REHABILITATION LOANS GT,8000000.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,3,SCHEDULED WAGE ADJUSTMENTS,3555.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,5,SALARIES AND WAGES - ON PAYROLL,282002.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,15,SCHEDULE SALARY ADJUSTMENTS,3645.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,44,FRINGE BENEFITS,127425.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,130,POSTAGE,925.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,135,DELEGATE AGENCIES,4855000.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,157,RENTAL EQUIPMENT AND SERVICES,700.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,169,TECHNICAL MEETING COSTS,3000.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,245,REIMBURSEMENT TO TRAVELERS,3000.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,340,MATERIAL AND SUPPLIES,3000.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,350,STATIONERY AND OFFICE SUPPLIES,3000.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,801,INDIRECT COSTS,173090.00
CDBG,0J46,CDBG,21,HOUSING,2557,Housing Preservation,9126,HEAT RECEIVERSHIP PGM,1200000.00
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,3,SCHEDULED WAGE ADJUSTMENTS,3953.00
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,5,SALARIES AND WAGES - ON PAYROLL,517827.00
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,15,SCHEDULE SALARY ADJUSTMENTS,1316.00
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,44,FRINGE BENEFITS,233984.00
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,140,PROFESSIONAL AND TECHNICAL SERVICES,109317.00
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,801,INDIRECT COSTS,408626.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,3,SCHEDULED WAGE ADJUSTMENTS,2211.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,5,SALARIES AND WAGES - ON PAYROLL,57199.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,15,SCHEDULE SALARY ADJUSTMENTS,1404.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,44,FRINGE BENEFITS,25846.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,135,DELEGATE AGENCIES,593875.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,140,PROFESSIONAL AND TECHNICAL SERVICES,1045.00
CDBG,0J46,CDBG,21,HOUSING,2559,Housing Services and Assist,801,INDIRECT COSTS,3634.00
CDBG,0J46,CDBG,21,HOUSING,2560,Homeownership Services,3,SCHEDULED WAGE ADJUSTMENTS,2211.00
CDBG,0J46,CDBG,21,HOUSING,2560,Homeownership Services,5,SALARIES AND WAGES - ON PAYROLL,57199.00
CDBG,0J46,CDBG,21,HOUSING,2560,Homeownership Services,44,FRINGE BENEFITS,25846.00
CDBG,0J46,CDBG,21,HOUSING,2560,Homeownership Services,135,DELEGATE AGENCIES,728120.00
CDBG,0J46,CDBG,21,HOUSING,2560,Homeownership Services,169,TECHNICAL MEETING COSTS,3848.00
CDBG,0J46,CDBG,21,HOUSING,2560,Homeownership Services,801,INDIRECT COSTS,42150.00
CDBG,0J46,CDBG,21,HOUSING,2561,Repairs for Seniors,3,SCHEDULED WAGE ADJUSTMENTS,3441.00
CDBG,0J46,CDBG,21,HOUSING,2561,Repairs for Seniors,5,SALARIES AND WAGES - ON PAYROLL,184540.00
CDBG,0J46,CDBG,21,HOUSING,2561,Repairs for Seniors,44,FRINGE BENEFITS,83386.00
CDBG,0J46,CDBG,21,HOUSING,2561,Repairs for Seniors,135,DELEGATE AGENCIES,2011065.00
CDBG,0J46,CDBG,21,HOUSING,2561,Repairs for Seniors,140,PROFESSIONAL AND TECHNICAL SERVICES,105543.00
CDBG,0J46,CDBG,21,HOUSING,2561,Repairs for Seniors,801,INDIRECT COSTS,106487.00
CDBG,0J46,CDBG,21,HOUSING,2562,Neighborhood Lending,3,SCHEDULED WAGE ADJUSTMENTS,4337.00
CDBG,0J46,CDBG,21,HOUSING,2562,Neighborhood Lending,5,SALARIES AND WAGES - ON PAYROLL,216178.00
CDBG,0J46,CDBG,21,HOUSING,2562,Neighborhood Lending,44,FRINGE BENEFITS,97681.00
CDBG,0J46,CDBG,21,HOUSING,2562,Neighborhood Lending,135,DELEGATE AGENCIES,3069370.00
CDBG,0J46,CDBG,21,HOUSING,2562,Neighborhood Lending,140,PROFESSIONAL AND TECHNICAL SERVICES,135467.00
CDBG,0J46,CDBG,21,HOUSING,2562,Neighborhood Lending,801,INDIRECT COSTS,89356.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,3,SCHEDULED WAGE ADJUSTMENTS,10714.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,5,SALARIES AND WAGES - ON PAYROLL,1252162.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,15,SCHEDULE SALARY ADJUSTMENTS,7015.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,44,FRINGE BENEFITS,565797.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,130,POSTAGE,1090.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,140,PROFESSIONAL AND TECHNICAL SERVICES,89877.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,149,SOFTWARE MAINTENANCE AND LICENSING,80000.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,155,RENTAL OF PROPERTY,133065.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,157,RENTAL EQUIPMENT AND SERVICES,570.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,159,LEASE/PURCHASE EQUIPMENT,3865.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,169,TECHNICAL MEETING COSTS,11800.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,229,TRANSPORTATION AND EXPENSE ALLOWANCE,18650.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,245,REIMBURSEMENT TO TRAVELERS,15003.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,270,LOCAL TRANSPORTATION,190.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,340,MATERIAL AND SUPPLIES,11312.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,350,STATIONERY AND OFFICE SUPPLIES,6350.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,446,PURCHASE - DATA HARDWARE,9400.00
CDBG,0J46,CDBG,21,HOUSING,2563,Construction and Compliance,801,INDIRECT COSTS,708083.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,3,SCHEDULED WAGE ADJUSTMENTS,4140.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,424320.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,39,STUDENT AS TRAINEES,20000.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,44,FRINGE BENEFITS,185979.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,140,PROFESSIONAL AND TECHNICAL SERVICES,79491.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,324895.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,149,SOFTWARE MAINTENANCE AND LICENSING,37500.00
CDBG,0J46,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MATERIAL,12000.00
CDBG,0J46,CDBG,31,LAW,2515,CODE ENFORCEMENT,3,SCHEDULED WAGE ADJUSTMENTS,54450.00
CDBG,0J46,CDBG,31,LAW,2515,CODE ENFORCEMENT,5,SALARIES AND WAGES - ON PAYROLL,2026032.00
CDBG,0J46,CDBG,31,LAW,2515,CODE ENFORCEMENT,44,FRINGE BENEFITS,888010.00
CDBG,0J46,CDBG,38,DAIS,2505,ENVIRONMENTAL REVIEW,5,SALARIES AND WAGES - ON PAYROLL,199308.00
CDBG,0J46,CDBG,38,DAIS,2505,ENVIRONMENTAL REVIEW,44,FRINGE BENEFITS,87357.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,5,SALARIES AND WAGES - ON PAYROLL,2361138.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,11,CONTRACT WAGE - SALARY,1139.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,15,SCHEDULE SALARY ADJUSTMENTS,23944.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,44,FRINGE BENEFITS,1066893.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,91,UNIFORM ALLOWANCE,2200.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,345,APPARATUS AND INSTRUMENTS,41073.00
CDBG,0J46,CDBG,41,HEALTH,2555,LEAD POISONING PREVENTION,801,INDIRECT COSTS,1223333.00
CDBG,0J46,CDBG,41,HEALTH,2565,VIOLENCE PREVENTION PROGRAM,135,DELEGATE AGENCIES,500000.00
CDBG,0J46,CDBG,41,HEALTH,2597,HIV Prevention Program,135,DELEGATE AGENCIES,355837.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,3,SCHEDULED WAGE ADJUSTMENTS,14883.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,5,SALARIES AND WAGES - ON PAYROLL,4035455.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,15,SCHEDULE SALARY ADJUSTMENTS,9461.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,44,FRINGE BENEFITS,1820260.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,135,DELEGATE AGENCIES,221000.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,140,PROFESSIONAL AND TECHNICAL SERVICES,388952.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,96927.00
CDBG,0J46,CDBG,41,HEALTH,2598,MENTAL HEALTH CLINICS,801,INDIRECT COSTS,1956164.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,5,SALARIES AND WAGES - ON PAYROLL,278112.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,15,SCHEDULE SALARY ADJUSTMENTS,696.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,44,FRINGE BENEFITS,121897.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,130,POSTAGE,1800.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,159,LEASE/PURCHASE EQUIPMENT,1600.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,169,TECHNICAL MEETING COSTS,1000.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,801,INDIRECT COSTS,229645.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,9438,REIMBURSEMENT - DAIS,12000.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,3,SCHEDULED WAGE ADJUSTMENTS,3849.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,5,SALARIES AND WAGES - ON PAYROLL,458832.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,44,FRINGE BENEFITS,201106.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,130,POSTAGE,1800.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,135,DELEGATE AGENCIES,119991.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,140,PROFESSIONAL AND TECHNICAL SERVICES,27360.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,143,COURT REPORTING,4000.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,159,LEASE/PURCHASE EQUIPMENT,1600.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,169,TECHNICAL MEETING COSTS,1500.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,190,TELEPHONE - CENTREX BILLINGS,1926.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,801,INDIRECT COSTS,383993.00
CDBG,0J46,CDBG,45,HUMAN RELATIONS,2510,FAIR HOUSING,9438,REIMBURSEMENT - DAIS,12000.00
CDBG,0J46,CDBG,48,MOPD,2503,ADMINISTRATION,5,SALARIES AND WAGES - ON PAYROLL,271296.00
CDBG,0J46,CDBG,48,MOPD,2503,ADMINISTRATION,44,FRINGE BENEFITS,118909.00
CDBG,0J46,CDBG,48,MOPD,2503,ADMINISTRATION,138,IT MAINTENANCE,13410.00
CDBG,0J46,CDBG,48,MOPD,2503,ADMINISTRATION,801,INDIRECT COSTS,232388.00
CDBG,0J46,CDBG,48,MOPD,2505,DISABILITY RESOURCES,3,SCHEDULED WAGE ADJUSTMENTS,6362.00
CDBG,0J46,CDBG,48,MOPD,2505,DISABILITY RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,520020.00
CDBG,0J46,CDBG,48,MOPD,2505,DISABILITY RESOURCES,15,SCHEDULE SALARY ADJUSTMENTS,995.00
CDBG,0J46,CDBG,48,MOPD,2505,DISABILITY RESOURCES,39,STUDENT AS TRAINEES,4304.00
CDBG,0J46,CDBG,48,MOPD,2505,DISABILITY RESOURCES,44,FRINGE BENEFITS,227925.00
